 Reference Number,  Created Date,"Consumer Address, City","Consumer Address, State Code",Company Name,"Company Phone, Area Code","Company Phone, Number","Company Phone, Extension",Complaint Info Initial Contact Method,Complaint Info Product Service Code
52788181,04/08/2014,Hudson,OH,IRS,202,6097066,,Phone Call: Landline,9043
52788233,04/08/2014,St Augustine,FL,IRS,415,2510522,,Phone Call: Landline,9043
52788306,04/08/2014,Sterling Heights,MI,IRS,213,3750949,,Phone Call: Landline,9043
52788319,04/08/2014,Bainbridge Island,WA,Internal Revenue Service (falsely claimed),585,5686671,,Phone Call: Landline,9043
52788376,04/08/2014,Pilot Hill,CA,IRS,415,2510522,,,9043
52788379,04/08/2014,Eagle Nest,NM,IRS|Microsoft Windows/American Computer Services,585|786,4446935|6647971,|,Phone,9043|0350
52788405,04/08/2014,Mission Viejo,CA,IRS,866,9788345,,Phone Call: Landline,9043
52788468,04/08/2014,Walnut Creek,CA,IRS,415,2518500,,Phone,9043
52788497,04/08/2014,Midland,MI,IRS,415,2510522,,Phone Call: Landline,9043
52788526,04/08/2014,Rodeo,CA,IRS,213,3750939,,Phone Call: Landline,9043
52788539,04/08/2014,New York,NY,IRS,202,2396367,,Phone Call: Landline,9043
52788540,04/08/2014,Sunnyvale,CA,IRS,202,2411416,,Phone,9043
52788617,04/08/2014,Colfax,CA,IRS Tax Crime Investigation Unit,786,3989367,,Phone Call: Mobile/Cell,9043
52788650,04/08/2014,Hickory Hills,IL,IRS,202,5068969,,Phone,9043
52788697,04/08/2014,Bronx,NY,IRS ,,,,Phone Call: Mobile/Cell,9043
52788778,04/08/2014,,,IRS,800,5180963,,Phone Call: Mobile/Cell,9043
52788882,04/09/2014,Raleigh,NC,IRS ,,,,Phone Call: Landline,9043
52826102,04/08/2014,,,IRS,,,,,9043
52826180,04/08/2014,University Place,WA,IRS,202,4590947,,Phone Call: Landline,9043
52826262,04/09/2014,Northridge,CA,IRS Crime Investigations,,,,Phone Call: Landline,9043
52826317,04/09/2014,New Orleans,LA,IRS,,,,Phone Call: Landline,9043
52826455,04/09/2014,Rockville,MD,IRS,888,9180509,,Phone Call: Landline,9043
52826725,04/09/2014,Gilbert,AZ,IRS,213,5500439,,Phone Call: Landline,9043
52826838,04/09/2014,,,IRS,585,6331814,,Phone Call: Landline,9043
52826909,04/09/2014,League City|,TX|TX,IRS/FBI,202,8641125,,Phone Call: Landline,9043
52826944,04/09/2014,,NJ,IRS,415,2518080,,,9043
52827801,04/09/2014,Hollywood,FL,IRS,202,6505446,,Phone Call: Landline,9043
52828172,04/09/2014,Newark,NJ,IRS,202,2392258,,Phone,9043
52828223,04/09/2014,Charleston,WV,IRS,979,7055130,,Phone Call: Landline,9043
52828226,04/09/2014,,,IRS,202,2413122,,Phone,9043
52828294,04/09/2014,Vienna,VA,IRS,585,6331792,,Phone Call: Landline,9043
52828316,04/09/2014,Indianapolis|Indianapolis,IN|IN,IRS,415,2518504,,Phone Call: Landline,9043
52828322,04/09/2014,Wilmington,DE,IRS,202,8083682,,Phone Call: Landline,9043
52828343,04/09/2014,Sunny Side,GA,IRS,786,3004084,,Phone,9043
52828479,04/09/2014,Eastpoint,MI,IRS,415,2518101,,Phone Call: Landline,9043
52828511,04/09/2014,Covina,CA,IRS,,,,Phone Call: Mobile/Cell,9043
52828642,04/09/2014,Verona,PA,IRS,978,6993050,,Phone Call: Mobile/Cell,9043
52828662,04/09/2014,Port Saint Lucie,FL,IRS,866,9786902,,Phone Call: Mobile/Cell,9043
52828728,04/09/2014,Canoga Park,CA,IRS,713,3707960,,Phone Call: Landline,9043
52833715,04/09/2014,Powder Springs,GA,IRS,516,2104056,,Phone Call: Mobile/Cell,9043
52833739,04/09/2014,St Paul,MN,IRS,202,2412126,,Phone,9043
52833746,04/09/2014,Duluth,GA,INTERNAL REVENUE SERVICE,202,2416439,,Phone Call: Landline,9043
52833807,04/09/2014,Woodbury|,MN|,IRS,800,5180963,,Phone Call: Landline,9043
52833836,04/09/2014,Ramona,CA,IRS,202,5069141,,Phone Call: Landline,9043
52833883,04/09/2014,Chiefland,FL,IRS,917,6528604,,Phone,9043
52834016,04/09/2014,Hoffman Estates,IL,IRS Agent,800,5180963,,Phone,9043
52834051,04/09/2014,Alfredo,GA,IRS,206,4144646,,Phone Call: Landline,9043
52834101,04/09/2014,,,IRS,,,,Phone Call: Landline,9043
52834113,04/09/2014,Edgewater,FL,IRS,512,4453403,,Phone Call: Mobile/Cell,9043
52834118,04/09/2014,Edgewater,FL,IRS,877,9683413,,Phone,9043
52834151,04/09/2014,Honolulu,HI,IRS,585,6331792,,Phone Call: Landline,9043
52834203,04/09/2014,Savannah,GA,IRS,202,5068894,,Phone Call: Landline,9043
52834213,04/09/2014,,,IRS,856,2102316,,Phone,9043
52834216,04/09/2014,San Diego,CA,IRS,202,2411818,,Phone Call: Mobile/Cell,9043
52834348,04/09/2014,Bangor,ME,IRS,202,2807395,,Phone Call: Landline,9043
52834367,04/09/2014,Los Lunas|Los Lunas,|NM,IRS,415,2510522,,Phone Call: Mobile/Cell,9043
52834393,04/09/2014,Monroe,NJ,IRS Agent,202,8880169,,Phone,9043
52834421,04/09/2014,Las Vegas,NV,IRS,415,2510522,,Phone Call: Landline,9043
52834452,04/09/2014,Loveland,CO,IRS,202,2411299,,Phone,9043
52834472,04/09/2014,Westerville,OH,IRS,202,8641139,,Phone Call: Landline,9043
52834560,04/09/2014,Austin,TX,Internal Revenue Service,202,3136651,,Phone Call: Landline,9043
52834640,04/09/2014,Annandale,VA,IRS Criminal Investigation Bureau,202,2411416,,Phone Call: Landline,9043
52837486,04/09/2014,Sandy,UT,IRS,202,7381655,,Phone Call: Mobile/Cell,0323|9043
52837563,04/09/2014,Waldwick|,NJ|,IRS,585,5686671,,Phone,9043
52837569,04/09/2014,,,IRS,213,3750942,,Phone,9043
52837596,04/09/2014,Evans,WA,IRS,,,,Phone Call: Landline,9043
52837707,04/09/2014,Concord,CA,IRS,202,6004535,,Phone Call: Landline,9043
52837742,04/09/2014,Colleyville,TX,IRS,202,6004535,,Phone Call: Landline,9043
52837781,04/09/2014,Muncie,IN,IRS|Unknown,876|,5864640|,|,Phone Call: Landline,9043
52837852,04/09/2014,Baker,FL,IRS,415,2510522,,Phone,9043
52837862,04/09/2014,Canton,MI,IRS Scam Call,732,7039402,,Phone Call: Mobile/Cell,9043
52837897,04/09/2014,Modesto,CA,IRS,310,7424134,,Phone Call: Landline,9043
52838009,04/09/2014,O Fallon,MO,IRS Investigative Bureau,202,4590957,,Phone Call: Landline,9043
52838043,04/09/2014,,GA,IRS,415,2517090,,Phone Call: Landline,9043
52838061,04/09/2014,Baton Rouge,LA,IRS,,,,Phone Call: Landline,9043
52838161,04/09/2014,Elizabeth Town,KY,IRS,903,9609924,,Phone Call: Mobile/Cell,9043
52838193,04/09/2014,Harlingen,TX,Internal Revenue Service,516,5157848,,Phone Call: Landline,9043
52838218,04/09/2014,Bedford|Hurst,TX|TX,IRS,415,2518080,,Phone Call: Landline,9043
52838262,04/09/2014,Washington,DC,IRS,,,,Phone Call: Landline,9043
52838286,04/09/2014,Concord,CA,IRS,213,9929913,,Phone Call: Mobile/Cell,9043
52838292,04/09/2014,,,IRS|YMax Cons Corporation,415|,2518000|,|,Phone,9043
52838402,04/09/2014,,WA,IRS,202,6004549,,Phone Call: Landline,9043
52842724,04/09/2014,Elk Grove,CA,IRS,723,6457736,,Phone Call: Landline,9043
52842756,04/09/2014,Plano|Dallas,TX|TX,IRS,202,2397036,,Phone Call: Landline,9043
52842759,04/09/2014,,UT,Claimed to be IRS,,,,Phone Call: Mobile/Cell,9043
52842831,04/09/2014,Washington|Washington,IA|,IRS,516,2104056,,Phone Call: Mobile/Cell,9043
52842834,04/09/2014,La Mirada,CA,IRS,866,9788320,,Phone Call: Mobile/Cell,9043
52842928,04/09/2014,College Park,MD,IRS,877,9683413,,Phone Call: Mobile/Cell,9043
52843040,04/09/2014,Kellar,TX,IRS,914,4122182,,Phone Call: Mobile/Cell,9043
52843080,04/09/2014,Monroe Township,NJ,IRS,202,2412106,,Phone,9043
52843086,04/09/2014,Denver,CO,IRS,415,2510522,,Phone Call: Landline,9043
52843128,04/09/2014,Harleysville ,PA,IRS office,,,,Phone Call: Landline,9043
52843137,04/09/2014,Lindenhurst,NY,IRS,,,,Phone Call: Landline,9043
52843141,04/09/2014,San Diego,CA,IRS,415,2510522,,Phone,9043
52843201,04/09/2014,,,IRS scam,585,6331792,,Phone Call: Landline,9043
52843202,04/09/2014,Snellville,GA,IRS,415,2518500,,Phone Call: Mobile/Cell,9043
52843203,04/09/2014,Hampton,GA,crime investigation division of IRS,202,2412679,,Phone Call: Landline,9043
52843253,04/09/2014,Jonesboro,GA,Internal Revenue Service,585,6331792,,Phone Call: Landline,9043
52843256,04/09/2014,Rogersville,TN,IRS Crimes Investigation Department,202,2392280,,Phone Call: Landline,9043
52843265,04/09/2014,,,Internal Revenue Service,202,5069166,,Phone Call: Landline,9043
52843348,04/10/2014,,HI,IRS,585,4446935,,Phone Call: Mobile/Cell,9043
52843418,04/10/2014,Kansas City,MO,IRS,202,6004539,,Phone Call: Landline,9043
52843433,04/10/2014,Mount Airy,MD,IRS,202,2807395,,,9043
52843473,04/10/2014,,NY,irs,585,6331792,,Phone Call: Landline,9043
52843533,04/10/2014,,,"""IRS"" Internal Revenue ""Services""",943,4942666,,Phone Call: Mobile/Cell,9043
52843573,04/10/2014,Valley Stream,NY,IRS,202,6097066,,Phone Call: Landline,9043
52843629,04/10/2014,Lampasas|Lampasas,TX|,IRS,202,2807395,,Phone Call: Landline,9043
52843670,04/10/2014,Santa Fe,NM,IRS,347,7573488,,Phone Call: Landline,9043
52843695,04/10/2014,Greensburg,PA,IRS,530,4226099,,Phone Call: Landline,9043
52846308,04/09/2014,Milpitas,CA,IRS,206,4364819,,Phone Call: Landline,9043
52846372,04/09/2014,,IL,IRS,415,2510522,,Mobile: Text/Email/IM,9043
52846378,04/09/2014,Richmond,CA,IRS,716,2063218,,Phone Call: Landline,9043
52846422,04/09/2014,Arlington|Dallas,TX|TX,IRS,888,9098081,,Phone Call: Landline,9043
52846430,04/09/2014,Newaygo,MI,IRS,202,6505446,,Phone Call: Landline,9043
52846508,04/09/2014,Katy,TX,IRS,,,,Phone Call: Landline,9043
52846527,04/09/2014,McClean,VA,IRS,206,4144646,,Phone Call: Landline,9043
52846540,04/09/2014,,,IRS,347,5590378,,Phone Call: Landline,9043
52846660,04/09/2014,,NY,IRS,415,2518500,198,Phone Call: Landline,9043
52846738,04/09/2014,Burke,VA,IRS investigations ,202,2410697,,Phone Call: Landline,9043
52846772,04/10/2014,,CA,IRS,,,,Phone Call: Landline,9043
52846849,04/10/2014,Amityville,NY,IRS,202,6004693,,Phone Call: Landline,9043
52846866,04/10/2014,Lake Zurich,IL,IRS,866,9788320,,Phone Call: Landline,9043
52846869,04/10/2014,Poughkeepsie,NY,IRS,585,4928480,,Phone Call: Landline,9043
52846910,04/10/2014,Charlotte,NC,IRS,659,4121022,,Phone Call: Mobile/Cell,9043
52846918,04/10/2014,Indianapolis,IN,IRS,202,2414038,,Phone Call: Landline,9043
52846920,04/10/2014,,,IRS,,,,,9043
52846922,04/10/2014,Goose Creek,SC,IRS,415,2518080,,Phone Call: Landline,9043
52846936,04/10/2014,Cibolo,TX,Claimed to be from IRS Investigations,202,5069044,,Phone Call: Landline,9043
52847059,04/10/2014,,GA,IRS,,,,Phone Call: Landline,9043
52847076,04/10/2014,Atlanta,GA,IRS,202,2418441,,Phone Call: Landline,9043
52847089,04/10/2014,Prospect,CT,IRS,315,2106164,,Phone,9043
52847151,04/10/2014,Miramar,FL,IRS,,,,Mail,9043
52855461,04/10/2014,Columbia,SC,IRS,202,5069044,,Phone Call: Landline,9043
52855465,04/10/2014,Vallejo,CA,IRS,415,2517096,,Phone,9043
52855576,04/10/2014,Leedsville,SC,IRS,585,4446935,,Phone Call: Landline,9043
52855593,04/10/2014,Novato,CA,IRS,202,8641139,,Phone Call: Mobile/Cell,9043
52855742,04/10/2014,,,IRS,202,2413122,,Phone Call: Landline,9043
52855825,04/10/2014,Cicero,IL,IRS,866,9786902,,Phone Call: Mobile/Cell,9043
52855869,04/10/2014,,,Reported they were the IRS,703,4599563,,Phone Call: Landline,9043
52855951,04/10/2014,Kent,OH,IRS,202,8641139,,Phone Call: Mobile/Cell,9043
52855952,04/10/2014,Fontana,CA,IRS,585,6331792,,,9043
52856283,04/10/2014,Villa Rica,GA,IRS,866,9788320,,Phone Call: Mobile/Cell,9043
52856352,04/10/2014,Gilbert,AZ,IRS,928,3724254,,Phone Call: Landline,9043
52858528,04/10/2014,Beverly Hills,CA,IRS,866,9788320,,Phone,9043
52858562,04/10/2014,Wichita,KS,IRS,415,2518500,,Phone,9043
52858584,04/10/2014,Huntersville,,IRS,404,4620954,,,9043
52858609,04/10/2014,Senica,SC,IRS,415,2510522,,Phone Call: Landline,9043
52858621,04/10/2014,McCosta,MI,IRS,415,2518080,,Phone Call: Landline,9043
52858646,04/10/2014,Snellville,GA,IRS,202,2392258,,Phone,9043
52858738,04/10/2014,Houlton,WI,IRS scam,202,5069141,,Phone Call: Landline,9043
52858745,04/10/2014,Lake Forest,CA,IRS,866,9786902,,Phone Call: Landline,9043
52858762,04/10/2014,Upland,CA,IRS,202,2416439,,Phone Call: Mobile/Cell,9043
52858763,04/10/2014,San Jose,CA,IRS,866,9786902,,Phone Call: Landline,9043
52858795,04/10/2014,Upper Saddle River,NJ,IRS,866,9786902,,Phone Call: Mobile/Cell,9043
52858873,04/10/2014,,,IRS Head Office,,,,Phone Call: Mobile/Cell,9043
52858902,04/10/2014,Clackamas,OR,IRS,415,2517090,,Phone Call: Landline,9043
52859003,04/10/2014,Fort Mojave,AZ,IRS,415,2510522,,Phone Call: Landline,9043
52859038,04/10/2014,Egg Harbor Township,NJ,IRS,206,4364819,,Phone,9043
52859043,04/10/2014,Venice,FL,IRS,517,8274853,,Phone Call: Mobile/Cell,9043
52859070,04/10/2014,Midland,TX,IRS,415,2518361,,Phone Call: Landline,9043
52859312,04/10/2014,New York,NY,IRS,202,2412107,,Phone,9043
52859377,04/10/2014,Houston,TX,IRS Crime Investigation Division,202,2392560,,Phone Call: Landline,9043
52859395,04/10/2014,Phila|Phila,PA|PA,IRS,202,2411427,,Phone Call: Landline,9043
52859418,04/10/2014,Allen Park,MI,IRS,720,4523003,,Phone Call: Landline,9043
52859432,04/10/2014,Hollywood,FL,IRS,866,8786902,,Phone Call: Landline,9043
52865657,04/10/2014,Collinsville,OK,IRS,202,4590943,,Phone Call: Landline,9043
52865665,04/10/2014,Sacramento,CA,IRS,202,5343926,,Phone Call: Mobile/Cell,9043
52865684,04/10/2014,Fort Wayne,IN,IRS,213,9929913,,Phone Call: Landline,9043
52865723,04/10/2014,Watsontown,PA,IRS,202,6505446,,Phone Call: Landline,9043
52865773,04/10/2014,Longmedow,MA,IRS,,40369231837,,Phone Call: Landline,9043
52865840,04/10/2014,Springfield,VA,IRS,202,2410697,,Phone Call: Landline,9043
52865844,04/10/2014,Castle Rock,CO,IRS,213,9929913,,Phone Call: Landline,9043
52865885,04/10/2014,Farmersville,TX,IRS,979,7055130,,Phone Call: Mobile/Cell,9043
52865897,04/10/2014,Cumming,GA,IRS Legal Services,888,9180509,,Phone Call: Mobile/Cell,9043
52865933,04/10/2014,,,Internal Revenue Service,,,,Phone Call: Mobile/Cell,9043
52865987,04/10/2014,Frisco,TX,IRS (bogus),202,2419018,,Phone Call: Mobile/Cell,9043
52866035,04/10/2014,Jackson Heights,NY,IRS,202,2412679,,Phone Call: Landline,9043
52866048,04/10/2014,,,"claimed to be ""IRS""",866,9788320,,,9043
52866084,04/10/2014,,CA,IRS,206,4364774,,Phone Call: Mobile/Cell,9043
52866109,04/10/2014,San Jose|San Jose,CA|CA,IRS,202,5068894,,Phone Call: Landline,9043
52866116,04/10/2014,Gig Harbor,WA,IRS,213,3750948,,Phone Call: Landline,9043
52866233,04/10/2014,Rutherford,NJ,IRS,732,7039547,,Phone Call: Landline,9043
52866250,04/10/2014,,,IRS,888,9098081,,,9043
52866297,04/10/2014,River Edge,NJ,IRS,315,2106164,,Phone Call: Landline,9043
52866317,04/10/2014,Medway,MA,IRS,202,2807395,,Phone Call: Landline,9043
52866347,04/10/2014,jamaica,NY,irs department,,,,Phone Call: Landline,9043
52866499,04/11/2014,Rochester,NY,IRS,202,2392258,,Phone Call: Landline,9043
52867553,04/10/2014,Fairfield,CA,IRS,877,4137153,,Phone Call: Landline,9043
52867571,04/10/2014,Hollis|Hollis,NY|,IRS,202,6505446,,Phone Call: Landline,9043
52867583,04/10/2014,,,IRS,,,,Phone,9043
52867640,04/10/2014,Gilroy,CA,IRS Scam call,585,6331814,,Phone Call: Landline,9043
52867697,04/10/2014,Sherman Oakes,CA,IRS,714,3479418,,Mail,9043
52867699,04/10/2014,Sacramento,CA,IRS,321,3526893,,Phone Call: Landline,9043
52867703,04/10/2014,Chattanooga,TN,IRS Criminal Div 800 829 1040,585,6331814,,Phone Call: Landline,9043
52867737,04/10/2014,Louisville,KY,IRS,415,2510522,,Phone Call: Mobile/Cell,9043
52867749,04/10/2014,Westbrook,ME,IRS,866,9780516,,Phone Call: Landline,9043
52867773,04/10/2014,Marina,CA,IRS,202,2414890,,Phone Call: Landline,9043
52867848,04/10/2014,Sunnyvale,CA,IRS,402,5580953,,Phone Call: Landline,9043
52867861,04/10/2014,Henderson,NV,IRS,202,8880169,,Phone Call: Landline,9043
52867862,04/10/2014,Ruston,LA,IRS,202,8880169,,Phone Call: Landline,9043
52867929,04/10/2014,Pueblo West|Pueblo West,CO|CT,IRS,415,2517090,,Phone Call: Landline,9043
52867937,04/10/2014,Santa Maria,CA,IRS,202,2807395,,Phone,9043
52867966,04/10/2014,Forth Worth,TX,IRS,210,6078902,,Phone Call: Mobile/Cell,9043
52868013,04/10/2014,riverside,CA,irs,,,,,9043
52868030,04/10/2014,riverside,CA,irs,,,,,9043
52868072,04/10/2014,Charleston,WV,IRS,585,4928480,,Phone Call: Mobile/Cell,9043
52868081,04/10/2014,SELMA,CA,IRS,866,9788320,,Phone Call: Landline,9043
52868106,04/10/2014,Ewa Beach,HI,IRS,202,2807395,,Phone,9043
52868212,04/10/2014,Lawrence,KS,IRS Tax Litigation,415,2518361,,Phone Call: Landline,9043
52868397,04/11/2014,,,IRS,,,,,9043
52868511,04/11/2014,Miami,FL,IRS,415,2518361,,Phone Call: Landline,9043
52868518,04/11/2014,Alpena,MI,Investigation Bureau of IRS Headquarters,202,5069319,,Phone Call: Landline,9043
52875113,04/11/2014,Madison,IL,IRS,202,8641139,,Phone,9043
52875243,04/11/2014,Centerview,MO,IRS,202,2413122,,Mobile: Text/Email/IM,9043
52875300,04/11/2014,Clarksburg,MD,IRS,202,2411416,,Phone Call: Landline,9043
52875302,04/11/2014,|Paradise Valley,|AZ,IRS,514,2517090,,Phone Call: Landline,9043
52875483,04/11/2014,Fridley,MN,IRS,,,,,9043
52875524,04/11/2014,Forsyth,GA,Internal Revenue Service,585,4447053,,Phone Call: Mobile/Cell,9043
52875528,04/11/2014,Hollywood,FL,IRS,415,2510522,,Phone Call: Landline,9043
52875561,04/11/2014,Oregon,OH,IRS,202,5069044,,Phone Call: Mobile/Cell,9043
52875573,04/11/2014,Durham,NC,IRS,877,9683413,,Phone Call: Landline,9043
52875575,04/11/2014,Newport News,VA,IRS,716,2063218,,Phone Call: Landline,9043
52875600,04/11/2014,Ft Lauderdale,FL,IRS,888,5080213,,Phone,9043
52875606,04/11/2014,Montclair,CA,IRS,202,5069060,,Phone Call: Landline,9043
52875636,04/11/2014,,,Internal Revenue Service,202,6505446,,Phone Call: Landline,9043
52875648,04/11/2014,North Aurora,IL,"""IRS""",202,8641157,,Phone Call: Mobile/Cell,9043
52875691,04/11/2014,Rapid City,SD,Internal Revenue Service,202,5069084,,Phone Call: Mobile/Cell,9043
52875826,04/11/2014,,,IRS,,,,Phone Call: Landline,9043
52875944,04/11/2014,San Mateo,CA,IRS,866,9786902,,Phone Call: Mobile/Cell,9043
52875952,04/11/2014,,CA,IRS,202,5069166,,Phone Call: Landline,9043
52882963,04/11/2014,Lookout Mountain,GA,IRS,202,5069084,,Phone,9043
52883011,04/11/2014,,,Internal Revenue Service,,,,Phone Call: Mobile/Cell,9043
52883018,04/11/2014,Albany,OR,IRS,199,9100100,,,9043
52883054,04/11/2014,Saco,ME,IRS,415,2518080,,Phone Call: Landline,9043
52883059,04/11/2014,Grand Bay,AL,IRS,202,2807395,,Phone Call: Landline,9043
52883121,04/11/2014,,,Internal Revenue Services,,,,Phone Call: Landline,9043
52883137,04/11/2014,Minneapolis,MN,Claimed to be from IRS,202,2414600,,Phone Call: Landline,9043
52883217,04/11/2014,West Bend|West Bend,WI|,IRS,866,9788320,,Phone Call: Landline,9043
52883318,04/11/2014,Duluth,GA,Internal Revenue Service,,,,Phone Call: Landline,9043
52883327,04/11/2014,Goldsboro|Goldsboro,NC|NC,IRS,585,6331814,,Phone Call: Landline,9043
52883365,04/11/2014,West Plains,MO,IRS,978,6993050,,Phone Call: Landline,9043
52883378,04/11/2014,Boynton Beach,FL,IRS,,,,Phone Call: Landline,9043
52883390,04/11/2014,Houston,TX,IRS,347,8324519,,Phone Call: Landline,9043
52883398,04/11/2014,Fresno,CA,IRS,202,5069418,,Phone Call: Landline,9043
52883485,04/11/2014,New York,NY,Internal Revenue Service,202,2411416,,Phone Call: Landline,9043
52883505,04/11/2014,Pelion,SC,IRS,585,6331814,,Phone,9043
52883592,04/11/2014,Newport Beach,CA,Internal Revenue Service,,,,,9043
52883646,04/11/2014,Morganhill,OR,IRS,202,8641157,,Phone Call: Landline,9043
52883657,04/11/2014,Santa Fe|Santa Fe,NM|NM,Criminal Investigation Division of IRS,202,2414904,,Phone,9043
52883694,04/11/2014,,,IRS,202,2411299,,Phone Call: Landline,9043
52883718,04/11/2014,New Orleans|New Orleans,LA|LA,IRS,206,4364819,,Phone,9043
52883733,04/11/2014,Carolina Shores,NC,IRS,415,2518101,,Phone Call: Landline,9043
52883751,04/11/2014,West New York,NJ,IRS,517,8274852,,Phone Call: Landline,9043
52883767,04/11/2014,Amherst,MA,IRS,202,5069084,,Phone,9043
52883850,04/11/2014,Grand Prairie,TX,IRS,415,2515897,,Phone Call: Landline,9043
52883872,04/11/2014,Hot Springs,AR,IRS,202,2392258,,Phone Call: Mobile/Cell,9043
52883890,04/11/2014,Germantown,MD,IRS- Tax Audit Dept.,202,8883264,,Phone Call: Landline,9043
52889276,04/11/2014,Boca Raton,FL,IRS,202,8641148,,Phone,9043
52889323,04/11/2014,E Troy,WI,IRS,517,8274852,,Phone,9043
52889442,04/11/2014,,CA,IRS,,,,Phone Call: Landline,9043
52889444,04/11/2014,,,IRS Audit,888,5080432,,Phone Call: Landline,9043
52889517,04/11/2014,Chicago|,IL|,IRS,202,2396932,,Phone Call: Landline,9043
52889566,04/11/2014,Grafton,MA,IRS,206,5673255,,Phone Call: Landline,9043
52889569,04/11/2014,Torrance,CA,"""IRS Investigation Office,"" Michael Carter",415,2518080,,Phone Call: Landline,9043
52889662,04/11/2014,Arden Hills,MN,Justice Department of the IRS,,,,Phone Call: Landline,9043
52889671,04/11/2014,Honolulu,HI,IRS,585,6331792,,Phone Call: Landline,9043
52889719,04/11/2014,Garland,TX,IRS,213,3750949,,Phone Call: Landline,9043
52889786,04/11/2014,El Paso,TX,IRS,415,2510522,,Phone Call: Mobile/Cell,9043
52889824,04/11/2014,Del  Ray Beach|Del  Ray Beach,FL|FL,IRS,202,2414904,,Phone Call: Landline,9043
52889872,04/11/2014,Mililani,HI,IRS,202,2807395,,Phone Call: Landline,9043
52889905,04/11/2014,Waterloo,IL,IRS,202,5069044,,Phone Call: Mobile/Cell,9043
52890003,04/11/2014,Brooklyn,NY,IRS,202,4590947,,Phone Call: Landline,9043
52890013,04/11/2014,Phoenix,AZ,IRS,888,9181021,,Phone Call: Landline,9043
52890065,04/11/2014,,MD,IRS,202,2414904,,Phone Call: Landline,9043
52890111,04/11/2014,Santa Rosa,CA,Invetigations Dept for the IRS.,202,2414103,,Phone Call: Landline,9043
52890131,04/11/2014,Hermitage,TN,IRS,800,3755283,,Phone Call: Landline,9043
52891236,04/11/2014,Reston,VA,IRS,202,2411818,,Phone,9043
52891299,04/11/2014,Montebello,CA,IRS officer,202,4596029,,Phone Call: Landline,9043
52891396,04/11/2014,San Francisco,CA,IRS,888,9180509,,Phone Call: Landline,9043
52891455,04/11/2014,Bodhell,WA,IRS,202,8083644,,Phone Call: Mobile/Cell,9043
52891464,04/11/2014,Brooklyn,NY,IRS,866,9786902,,Phone Call: Landline,9043
52891473,04/11/2014,Mahwah,NJ,IRS,202,8641136,,Phone Call: Mobile/Cell,9043
