 Reference Number,  Created Date,"Consumer Address, City","Consumer Address, State Code",Company Name,"Company Phone, Area Code","Company Phone, Number",Complaint Info Initial Contact Method,Complaint Info Product Service Code
54457904,06/27/2014,Potomac,MD,IRS,202,8641271,Phone Call: Landline,9043
54457971,06/27/2014,Uniontown,OH,Internal Revenue Service,202,8641267,Phone Call: Landline,9043
54457985,06/27/2014,North Weymouth,MA,IRS,202,5068708,Phone Call: Landline,9043
54457990,06/27/2014,Jacksonville,FL,IRS,202,6097007,Phone Call: Landline,9043
54458013,06/27/2014,,TX,Internal Revenue Service,202,2412158,,9043
54458035,06/27/2014,Boca Raton,FL,IRS,202,5069539,Phone Call: Landline,9043
54458047,06/27/2014,Leawood,KS,IRS,202,5068435,Phone,9043
54458065,06/27/2014,Arcadia,CA,IRS,802,2942416,Phone Call: Landline,6100|9043
54458068,06/27/2014,,,IRS phishing,,,,9043
54458070,06/27/2014,Bullhead City,AZ,IRS,202,2415251,Phone Call: Landline,9043
54458126,06/27/2014,Moosic,PA,IRS,585,6331814,Phone Call: Landline,9043
54458167,06/27/2014,El Cajon,CA,IRS,,,Phone,9043
54458208,06/27/2014,McHenry,IL,IRS,,,Phone Call: Landline,9043
54458216,06/27/2014,Blue Springs,MO,IRS,253,6173967,Phone Call: Landline,9043
54458217,06/27/2014,,,Federal IRS,232,2397019,,9043
54458219,06/27/2014,Longmont,CO,False IRS calling,202,2412158,,9043
54458262,06/27/2014,Bellevue,NE,IRS,202,5068602,Phone Call: Landline,9043
54458267,06/27/2014,Las Vegas,NV,IRS,,,Phone Call: Landline,9043
54458280,06/27/2014,Danville,CA,IRS Telephone Scam,888,7741428,Phone Call: Landline,9043
54466117,06/27/2014,Chula Vista,CA,IRS,202,6097007,,9043
54466175,06/27/2014,canyon country,CA,IRS,,,,9043
54466179,06/27/2014,,,IRS,202,2416149,Phone Call: Landline,9043
54466215,06/27/2014,Lake Balboa,CA,IRS,202,3910968,Phone Call: Mobile/Cell,9043
54466229,06/27/2014,Costa Mesa|Costa Mesa,CA|CA,IRS,213,2610770,Phone Call: Mobile/Cell,9043
54466233,06/27/2014,Iowa City,IA,IRS,800,8291040,Phone,9043
54466268,06/27/2014,Chino Hill,CA,IRS,213,4268974,Phone Call: Landline,9043
54466285,06/27/2014,North Highlands,CA,Internal Revenue Service,202,5068738,,9043
54466289,06/27/2014,Silver Spring,MD,IRS,888,3730592,Phone Call: Landline,9043
54466316,06/27/2014,Las Vegas,NV,IRS,415,2519049,Phone Call: Mobile/Cell,9043
54466327,06/27/2014,Ramsey,MN,claimed to be from the IRS,202,7512543,Phone Call: Landline,9043
54466331,06/27/2014,Warren,MI,IRS,347,3445859,,9043
54466340,06/27/2014,,CA,"Unknown , said they were from the IRS",,,Phone Call: Landline,9043
54466366,06/27/2014,Gaithersburg,MD,irs,202,4596109,Phone Call: Landline,9043
54466425,06/27/2014,,,IRS,202,2416145,Phone Call: Landline,9043
54466455,06/27/2014,Middle Village,NY,Crime Investigation Unit of the IRS,206,4144000,Phone Call: Landline,9043
54466488,06/27/2014,Raytown,MO,IRS,202,7512499,Phone Call: Landline,9043
54466490,06/27/2014,La Jolla,CA,IRS (fake),877,3955794,Phone Call: Landline,9043
54466493,06/27/2014,Colorado Springs,CO,Claimed to be IRS,202,4590981,Phone Call: Landline,9043
54466554,06/28/2014,Ewa Beach,HI,Claimed to be IRS agent,,,,9043
54466556,06/28/2014,,MD,IRS,,,,9043
54466571,06/28/2014,Racine,WI,IRS,,,Phone Call: Landline,9043
54466593,06/28/2014,,,IRS,,,,9043
54466679,06/28/2014,Downers Grove,IL,division of internal revenue service,202,5068087,Phone Call: Landline,9043
54466723,06/28/2014,,,IRS,,,Phone Call: Landline,9043
54466726,06/28/2014,Gig Harbor,WA,IRS,202,5068435,Phone Call: Landline,9043
54466743,06/28/2014,,,investigation Department of IRS,415,2514089,Phone Call: Mobile/Cell,9043
54466801,06/28/2014,Lynnwood,WA,Claimed to be Internal Revenue Service,202,5068713,Phone Call: Landline,9043
54466838,06/28/2014,,,IRS,,,Phone Call: Landline,9043
54466847,06/29/2014,Plant City,FL,"IRS, Internal Revenue Service",202,5069689,Phone Call: Landline,9043
54466897,06/29/2014,Round Hill,VA,IRS,,,Phone Call: Landline,9043
54467020,06/29/2014,Brooklyn,NY,IRS,571,4020222,Phone Call: Landline,9043
54467047,06/30/2014,San Anselmo,CA,Internal Revenue Service,202,2807114,Phone Call: Mobile/Cell,9043
54467084,06/30/2014,,,IRS,202,5069461,Phone Call: Landline,9043
54469564,06/27/2014,,,Department of IRS Internal Revenue Service is Washington DC ,,,,9043
54469595,06/27/2014,Honolulu,HI,IRS,202,4590973,Phone Call: Landline,9043
54469639,06/27/2014,Beaverton,OR,IRS,877,3914356,Phone Call: Landline,9043
54469662,06/27/2014,West Bloomfield,MI,IRS,571,2862108,Phone,9043
54469664,06/27/2014,Cupertino,CA,IRS,202,5069224,Phone Call: Landline,9043
54469702,06/27/2014,Los Angeles,CA,claimed to be the IRS,,,Phone Call: Landline,9043
54469715,06/27/2014,Houston,TX,IRS,202,2418934,Phone Call: Landline,9043
54469731,06/27/2014,Allen,TX,IRS Investigation Department,202,2807675,Phone Call: Mobile/Cell,9043
54469746,06/27/2014,Bakersfield,CA,IRS,571,2863106,Phone Call: Mobile/Cell,9043
54469766,06/27/2014,Smyrna,GA,IRS,202,7512540,Phone,9043
54469772,06/27/2014,Irmo,SC,IRS,202,5069680,Phone,9043
54469809,06/27/2014,,ID,IRS ,202,2412158,Phone Call: Landline,9043
54469855,06/27/2014,Mundelein,IL,IRS,888,3749513,Phone,9043
54469876,06/27/2014,Honolulu,HI,IRS,202,2390014,Phone Call: Landline,9043
54469904,06/27/2014,Upper Marlboro,MD,IRS|Federal Bank,718|718,5771401|5771401,Phone Call: Mobile/Cell,9043
54469938,06/27/2014,San Francisco,CA,Internal Revenue Service (he said),202,7512543,Phone Call: Landline,9043
54469954,06/27/2014,Highlands Ranch,CO,IRS,202,2411885,Phone Call: Mobile/Cell,9043
54469958,06/27/2014,Baltic,CT,IRS,302,7274418,Phone Call: Mobile/Cell,9043
54469985,06/27/2014,Las Vegas,NV,IRS,347,9497315,Phone,9043
54469992,06/27/2014,,,IRS,202,8641268,Phone Call: Mobile/Cell,9043
54470032,06/27/2014,Brentwood,TN,Internal Revenue Service (SCAM Call),415,2512995,Phone Call: Landline,9043
54470105,06/27/2014,Carrollton,GA,Internal Revenue Service,202,5069650,,9043
54470106,06/27/2014,Brookline,MA,"""IRS""",,,Phone Call: Landline,9043
54470126,06/27/2014,Lanoka Habor|Lanoka Habor,NJ|NJ,IRS,202,2411435,Phone,9043
54470162,06/27/2014,Des Plaines,IL,IRS,202,2411435,Phone,9043
54470216,06/27/2014,Concord,CA,IRS,202,2807675,Phone Call: Landline,9043
54470224,06/27/2014,Rochester,NY,IRS,415,2514089,Phone Call: Landline,9043
54470227,06/27/2014,Bellevue,NE,IRS,202,5069539,Phone Call: Landline,9043
54470256,06/27/2014,Santa Ana,CA,IRS,202,7512498,Phone,9043
54470274,06/27/2014,Haledon,NH,IRS,206,4364730,Phone Call: Landline,9043
54470301,06/27/2014,Aloha,OR,IRS,844,8545524,Phone,9043
54470304,06/27/2014,Memphis,TN,IRS,202,5068051,Phone Call: Mobile/Cell,9043
54470332,06/27/2014,Johns Creek,GA,IRS,202,5069461,Phone Call: Mobile/Cell,9043
54470391,06/27/2014,Las Angelas,CA,IRS,202,2397104,Phone Call: Mobile/Cell,9043
54470412,06/27/2014,Evanston,IL,IRS,844,8545521,Phone Call: Mobile/Cell,9043
54470421,06/27/2014,Burleson,TX,IRS,202,5069524,Phone Call: Mobile/Cell,9043
54470426,06/27/2014,,NJ,IRS,,,Phone Call: Landline,9043
54470444,06/27/2014,,WA,IRS ,202,8641114,Phone Call: Landline,9043
54470472,06/27/2014,,CO,Irs,,,,9043
54470527,06/27/2014,Saint Louis,MO,Internal Revenue Service,888,3790745,Phone Call: Landline,9043
54470537,06/27/2014,Langhorne,PA,IRS,206,5121426,Phone Call: Landline,9043
54470555,06/27/2014,,,IRS,206,5121426,Phone Call: Landline,9043
54481850,06/30/2014,,,IRS PHONE SCAM,,,,9043
54481870,06/30/2014,Madison Heights,MI,IRS,206,4975911,Phone Call: Landline,9043
54481899,06/30/2014,Lake Villa,IL,Claimed to be IRS,,,Phone Call: Landline,9043
54481910,06/30/2014,,,IRS,415,2512995,Phone Call: Landline,9043
54481922,06/30/2014,Warrenton,VA,IRS,844,2411465,Phone,9043
54481949,06/30/2014,,FL,IRS,202,5069689,Phone Call: Landline,9043
54481962,06/30/2014,,,IRS,571,2928511,Phone Call: Mobile/Cell,9043
54481999,06/30/2014,Palm Coast,FL,IRS,202,7512543,Phone Call: Landline,9043
54482034,06/30/2014,Rosemont,WV,IRS,202,2411375,Phone Call: Mobile/Cell,9043
54482038,06/30/2014,Watchung,NJ,IRS,202,5068501,Phone Call: Landline,9043
54482064,06/30/2014,,,IRS,,,Phone Call: Landline,9043
54482070,06/30/2014,,MN,Internal Revenue Service,202,5068062,Phone Call: Landline,9043
54482077,06/30/2014,Hudson,FL,IRS,202,5068045,Phone,9043
54482086,06/30/2014,Aurora,CO,IRS (stated),202,5068567,Phone Call: Mobile/Cell,9043
54482091,06/30/2014,Wellington,FL,IRS,202,2413122,Phone Call: Mobile/Cell,9043
54482110,06/30/2014,,,IRS,877,3955794,Phone Call: Landline,9043
54482115,06/30/2014,Farmingdale,NJ,IRS,202,2412158,Phone,9043
54482132,06/30/2014,Winnetka,IL,Internal Revenue Service,202,5069689,,9043
54482137,06/30/2014,Jacksonville,IL,IRS,917,8329710,Phone Call: Landline,9043
54482171,06/30/2014,Fort Lee,NJ,IRS,202,5069563,Phone Call: Landline,9043
54482210,06/30/2014,Rolling Meadows,IL,IRS,808,9090975,Phone Call: Landline,9043
54482228,06/30/2014,Belton,TX,IRS,202,2412158,Phone Call: Landline,9043
54482240,06/30/2014,Edmond,OK,IRS,202,5069680,Phone Call: Landline,9043
54482253,06/30/2014,Fayetteville,NC,IRS,202,2414054,Phone,9043
54482254,06/30/2014,Citrus Heights,CA,IRS,202,5069539,Phone Call: Landline,9043
54482260,06/30/2014,Lexington,MI,IRS,,,Phone,9043
54482278,06/30/2014,Saint Petersburg,FL,Claims to be from IRS,202,5068087,Phone Call: Landline,9043
54482341,06/30/2014,Harrison,MI,IRS,571,2863107,Phone,9043
54482346,06/30/2014,Rock Hill,SC,IRS,202,5069680,,9043
54482353,06/30/2014,Staten Island,NY,IRS,202,5069539,Phone Call: Landline,9043
54482378,06/30/2014,Livingston,NJ,IRS,415,2511037,Phone Call: Mobile/Cell,9043
54482421,06/30/2014,,,Internal Revenue Service,202,2417701,Phone Call: Landline,9043
54482462,06/30/2014,Henderson,NV,IRS Federal Investigation,202,2397019,Phone Call: Landline,9043
54482463,06/30/2014,Wichita|Wichita,KS|KS,IRS,888,3790745,Phone Call: Landline,9043
54482478,06/30/2014,Chicago,IL,IRS Telephone Scam,415,2519738,Phone Call: Landline,9043
54482491,06/30/2014,,,IRS,202,6210212,Phone Call: Landline,9043
54482517,06/30/2014,Winston Salem,NC,IRS,888,7741428,Phone Call: Landline,9043
54482529,06/30/2014,,CA,IRS,202,2412158,Phone Call: Landline,9043
54482597,06/30/2014,Birmingham,AL,IRS,202,2412044,Phone,9043
54482607,06/30/2014,Morristown,NJ,IRS,,,Phone,9043
54482667,06/30/2014,Newark|Newark,CA|CA,IRS,213,2610748,Phone Call: Landline,9043
54482708,06/30/2014,Warren,OR,IRS,888,3850228,Phone Call: Landline,9043
54482713,06/30/2014,Philadelphia,PA,IRS,888,3790745,Phone Call: Landline,9043
54482725,06/30/2014,Carmel,IN,IRS,844,2411465,Phone Call: Landline,9043
54482734,06/30/2014,Moseley,VA,Internal Revenue Service,202,7512542,Phone Call: Landline,9043
54482744,06/30/2014,North Highlands,CA,Claimed to be the IRS,202,2392680,,9043
54482760,06/30/2014,Kennesaw,GA,IRS,917,3003725,Phone Call: Mobile/Cell,9043
54482787,06/30/2014,BirminghaAM,AL,IRS,360,5337349,Phone Call: Landline,9043
54482788,06/30/2014,Miami,FL,IRS,347,5354487,Phone Call: Mobile/Cell,9043
54484770,06/27/2014,Medford,MA,fake IRS agent,202,5068708,Phone Call: Landline,9043
54484786,06/27/2014,Los Gatos,CA,"Internal Revenue Service, Legal Department",206,5121426,Phone Call: Landline,9043
54484797,06/28/2014,,,IRS,,,Phone Call: Landline,9043
54484798,06/28/2014,Glendale,AZ,IRS,415,2519738,Phone Call: Landline,9043
54484811,06/28/2014,Monterey,CA,IRS,202,2414908,Phone Call: Mobile/Cell,9043
54484895,06/28/2014,Wheaton,IL,IRS,202,5068045,Phone Call: Landline,9043
54484900,06/28/2014,Garner,NC,IRS,202,5068435,Phone Call: Mobile/Cell,9043
54484901,06/28/2014,Dix Hills,NY,IRS Investigations Unit,415,2514089,Phone Call: Landline,9043
54484919,06/28/2014,,,IRS,202,7512544,,9043
54484937,06/28/2014,La Grange,IL,IRS,202,5099108,Phone Call: Landline,9043
54484947,06/28/2014,Cave Springs,AR,Irs,,,Phone Call: Landline,9043
54484949,06/28/2014,Lynnwood,WA,IRS,202,5069240,Phone Call: Landline,9043
54485015,06/28/2014,Chatsworth,CA,IRS,202,5069680,Phone Call: Landline,9043
54485093,06/28/2014,Denton,TX,IRS Tax Audit Department,202,7512543,Phone Call: Landline,9043
54485239,06/29/2014,,,IRS,844,2411465,Phone Call: Landline,9043
54485270,06/29/2014,Northglenn,CO,said they were IRS,,,Phone Call: Mobile/Cell,9043
54485274,06/29/2014,Centreville,VA,claimed to be Internal Revenue Service,202,5068708,Phone Call: Landline,9043
54485286,06/29/2014,,,IRS,,,Phone Call: Landline,9043
54485294,06/29/2014,,,Internal Revenue Service ,,,Phone Call: Landline,9043
54485338,06/29/2014,,,Internal Revenue Service,,,Phone Call: Landline,9043
54485348,06/29/2014,Redmond,WA,IRS Washington,206,5121426,,9043
54485400,06/30/2014,Spring Hill,FL,IRS,253,6173966,,9043
54485436,06/30/2014,Akron,OH,IRS,202,2412158,Phone,9043
54485464,06/30/2014,Ft Lauderdale,FL,IRS,716,4049648,Phone,9043
54485465,06/30/2014,Wassa,WI,IRS,,,Phone Call: Landline,9043
54485475,06/30/2014,Dexter,MI,IRS,,,,9043
54485482,06/30/2014,Chesapeake,VA,IRS,,,Phone Call: Mobile/Cell,9043
54485483,06/30/2014,Newport News,VA,IRS,202,5067563,Phone Call: Landline,9043
54485489,06/30/2014,Lexington,SC,IRS,202,5069650,Phone Call: Landline,9043
54485493,06/30/2014,Stratford,CT,IRS,202,5069650,Phone Call: Landline,9043
54485494,06/30/2014,Plymouth,MA,IRS,202,5069539,Phone Call: Landline,9043
54485495,06/30/2014,eagle,CO,Crime and Investigation IRS,,,Phone Call: Landline,9043
54485499,06/30/2014,Somerset,PA,IRS,202,5068087,Phone Call: Landline,9043
54485505,06/30/2014,Palm Bay,FL,Internal Revenue Service,800,8291040,Phone Call: Mobile/Cell,9043
54485515,06/30/2014,Westminister,MD,IRS,202,5068738,Phone Call: Landline,9043
54485526,06/30/2014,Saint Simons Island,GA,IRS imposter,202,5069650,,9043
54485559,06/30/2014,,CO,IRS,,,Phone Call: Landline,9043
54485681,06/30/2014,Camanche,IA,IRS,202,5069561,Phone Call: Landline,9043
54485713,06/30/2014,Winston Salem,NC,claimed to be with IRS,,,Phone Call: Mobile/Cell,9043
54485715,06/30/2014,East Meadow,NY,IRS,202,5069461,Phone Call: Landline,9043
54485717,06/30/2014,Scottsdale,AZ,IRS,866,3164084,Phone Call: Landline,9043
54485723,06/30/2014,Boulder,CO,IRS,202,5068087,Phone Call: Landline,9043
54485727,06/30/2014,King of Prussia,PA,IRS,202,9050701,Phone,9043
54494416,06/30/2014,Mesa,AZ,IRS,202,5069108,Phone Call: Landline,9043
54494435,06/30/2014,Colonia,NJ,IRS,917,8329710,Phone Call: Landline,9043
54494439,06/30/2014,Barnhart,MO,IRS,202,7512543,Phone,9043
54494444,06/30/2014,Springfield,MA,IRS,253,6173968,Phone Call: Landline,9043
54494446,06/30/2014,Greensburg,PA,IRS,202,2411435,Phone Call: Landline,9043
54494467,06/30/2014,Las Cruces,NM,IRS,202,6290986,Phone Call: Landline,9043
54494470,06/30/2014,West Melbourne,FL,IRS Confirm I Watch You Group,202,7512542,Phone Call: Landline,9043
54494477,06/30/2014,Wildwood,MO,IRS,202,7512555,Phone Call: Mobile/Cell,9043
54494570,06/30/2014,,,IRS,202,5686936,,9043
54494589,06/30/2014,,,IRS,202,2414054,Phone,9043
54494605,06/30/2014,Rockville,MD,IRS,202,7512542,,9043
54494641,06/30/2014,,,IRS,202,2412296,,9043
54494669,06/30/2014,Chesterfield,VA,IRS,202,5068708,Phone,9043
54494707,06/30/2014,Mesa,AZ,IRS,888,5125817,Phone Call: Mobile/Cell,9043
54494728,06/30/2014,Midlothian,VA,IRS,202,2411375,Phone Call: Mobile/Cell,9043
54494733,06/30/2014,Congress|Congress,AZ|,IRS,202,2416439,Phone Call: Landline,9043
54494905,06/30/2014,Philadelphia,PA,IRS,979,2007452,Phone,9043
54494925,06/30/2014,Brookfield,CT,IRS,888,3709574,Phone Call: Landline,9043
54494952,06/30/2014,Brownstown|Brownstown,MI|MI,IRS,877,3914356,Phone Call: Landline,9043
54494967,06/30/2014,Monterey,CA,"IRS, Audit division",202,2414908,Phone Call: Landline,9043
54494982,06/30/2014,Florissant,MO,IRS,202,5069563,Phone Call: Landline,9043
54494996,06/30/2014,Denver,CO,IRS,202,5068602,Phone Call: Landline,9043
54495001,06/30/2014,Sterling,VA,IRS,202,2396845,Phone Call: Landline,9043
54495076,06/30/2014,Pittsburgh,PA,Internal Revenue Service,888,3790745,Phone Call: Landline,9043
54495128,06/30/2014,Deer Park,IL,IRS,224,5068602,Phone,9043
54495161,06/30/2014,,,IRS,202,7512544,Phone Call: Landline,9043
54495173,06/30/2014,Madison,AL,IRS,202,5069108,Phone Call: Landline,9043
54495186,06/30/2014,Little Rock,AR,IRS Tax Audit Department,844,2411465,,9043
54495190,06/30/2014,Salem,OR,IRS|Center of Desease|SSA|Windows,|||,|||,Phone,0350|9043
54495256,06/30/2014,Elyria,OH,IRS,202,5068435,Phone Call: Landline,9043
54495319,06/30/2014,Furgus Falls,MN,IRS,202,7512544,Phone Call: Landline,9043
54495321,06/30/2014,New Port Beach,CA,IRS,,,Phone Call: Landline,9043
54495333,06/30/2014,Valley Stream,NY,IRS,202,4701419,Phone Call: Landline,9043
54495341,06/30/2014,Saint Paul,MN,IRS,877,7403392,Phone,9043
54495346,06/30/2014,,NJ,IRS,202,5069178,Phone Call: Landline,9043
54495350,06/30/2014,Cupertino,CA,internal revenue service,202,5068051,Phone Call: Mobile/Cell,9043
54495354,06/30/2014,Charleston,SC,IRS,415,2519738,Phone Call: Landline,9043
54495368,06/30/2014,Sammamish,WA,IRS,202,5069461,Phone,9043
54495371,06/30/2014,Glendale,AZ,IRS,408,8995425,Phone Call: Landline,9043
54496354,06/30/2014,,MA,IRS,844,2411465,Phone,9043
54496432,06/30/2014,Calcium,NY,IRS,202,2414054,Phone,9043
54496444,06/30/2014,,,Internal Revenue Service,,,Phone Call: Landline,9043
54496469,06/30/2014,Broadview Heights,OH,IRS,888,7741428,Phone Call: Mobile/Cell,9043
54496490,06/30/2014,,,IRS,571,2863108,,9043
54496498,06/30/2014,Corvallis,OR,IRS,202,7512544,Phone Call: Landline,9043
54496563,06/30/2014,Johns Island,SC,IRS,415,2519738,Phone Call: Landline,9043
54496565,06/30/2014,,,IRS,509,5929417,Phone Call: Landline,9043
54496590,06/30/2014,,,IRS,888,3709574,Phone Call: Landline,9043
54496613,06/30/2014,Lafayette,CA,IRS Tax Audit Dept,,,,9043
54496618,06/30/2014,Tucson|Tucson,AZ|,IRS,844,8545526,Phone Call: Landline,9043
54496638,06/30/2014,Houston,TX,IRS,302,4590181,Phone Call: Landline,9043
54496644,06/30/2014,Plainfield,IL,IRS,855,8315474,Phone Call: Landline,9043
54496676,06/30/2014,Denver,CO,IRS,202,5069650,Phone Call: Mobile/Cell,9043
54496683,06/30/2014,Bakersfield,CA,IRS,,,Phone Call: Landline,9043
54496741,06/30/2014,Deer Island,OR,IRS,917,8329710,Phone Call: Landline,9043
54496785,06/30/2014,Huntington,WV,Unknown (Claimed IRS),281,5527121,Phone Call: Landline,9043
54496789,06/30/2014,Charleston,SC,IRS,415,2519738,Phone Call: Landline,9043
54496793,06/30/2014,,,IRS,,,Phone Call: Landline,9043
54496833,06/30/2014,West Point,VA,Said they were the IRS,,,Phone Call: Landline,9043
54496871,06/30/2014,Anaheim,CA,IRS,202,5069539,Phone Call: Mobile/Cell,9043
54496908,06/30/2014,Kensington,CA,Internal Revenue Service,202,7799494,Phone Call: Landline,9043
54496921,06/30/2014,Pacifica,CA,IRS,,,Phone Call: Mobile/Cell,9043
54496936,06/30/2014,Charlotte,NC,IRS,202,2396845,Phone Call: Landline,9043
54496963,06/30/2014,,,IRS,206,2566453,,9043
54496977,06/30/2014,Escondido,CA,IRS,202,5068969,Phone Call: Landline,9043
54496980,06/30/2014,,,Caller said IRS left phone number 877-391-4356,,,Phone Call: Landline,9043
54497012,06/30/2014,San Diego,CA,IRS ( Internal Revenue Services of The USA,202,2417505,Phone Call: Landline,9043
54497013,06/30/2014,Lebanon,TN,IRS,202,5069689,Phone Call: Landline,9043
54497014,06/30/2014,,,IRS SCAM,,,,9043
54497017,06/30/2014,Troy,MI,IRS,202,5068087,Phone Call: Landline,9043
54497025,06/30/2014,Poughkeepsie,NY,IRS,206,4977867,Phone Call: Landline,9043
54497028,06/30/2014,Dallas,TX,IRS,202,6210813,Phone Call: Mobile/Cell,9043
54497030,06/30/2014,,,IRS,,,Phone Call: Landline,9043
54497132,07/01/2014,Macon,GA,IRS,202,2412158,Phone Call: Landline,9043
54497186,07/01/2014,SCHENECTADY,NY,IRS,202,2413122,Phone,9043
54497187,07/01/2014,Charlottesville,VA,claimed to be IRS,202,5069680,Phone Call: Mobile/Cell,9043
54497214,07/01/2014,Redman|Redman,WA|,IRS,415,2511037,Phone Call: Landline,9043
54497220,07/01/2014,,,"""Internal Revenue Service""",202,5069679,Phone Call: Mobile/Cell,9043
54497225,07/01/2014,New York,NY,IRS,800,8883790,Phone Call: Landline,9043
54497230,07/01/2014,Montgomery,TX,IRS,202,4701419,Phone Call: Mobile/Cell,9043
54508410,06/30/2014,Murrieta,CA,IRS,888,3709574,Phone Call: Landline,9043
54508426,06/30/2014,Mustang,OK,IRS,347,3445859,Phone,9043
54508455,06/30/2014,Yuma,AZ,IRS,202,5069679,Phone Call: Landline,9043
54508474,06/30/2014,,,IRS,202,5069108,Phone Call: Landline,9043
54508493,06/30/2014,Pacoima|Sylmar,CA|CA,IRS Investigation Bureau,202,5069679,Phone Call: Landline,9043
54508495,06/30/2014,Las Lunas,NM,IRS,202,5069650,Phone Call: Landline,9043
54508498,06/30/2014,Amarillo,TX,IRS,209,4757065,Phone Call: Landline,9043
54508499,06/30/2014,Lincolnshire,IL,IRS,253,6173967,Phone Call: Landline,9043
54508500,06/30/2014,Pittsburgh,PA,IRS,,,Phone Call: Landline,9043
54508530,06/30/2014,Scotch Plains,NJ,claimed to be Internal Revenue Service,202,8641271,Phone Call: Mobile/Cell,9043
54508590,06/30/2014,Las Vegas,NV,IRS,844,8545524,Phone,9043
54508608,06/30/2014,Pales Park|,IL|,IRS,323,6384016,Phone Call: Landline,9043
54508676,06/30/2014,New York,NY,IRS,202,5069579,Phone Call: Landline,9043
54508696,06/30/2014,Alameda,CA,IRS Federal,844,2411465,Phone Call: Landline,9043
54508759,06/30/2014,Redding|,CA|,IRS,202,2396114,Phone Call: Landline,9043
54508831,06/30/2014,,OH,IRS,,,,9043
54508854,06/30/2014,,,Investigation Bureau of IRS,786,4847658,Phone Call: Landline,9043
54508876,07/01/2014,Princeton,NJ,IRS,,,Phone Call: Landline,9043
54508904,07/01/2014,Mountain View,CA,IRS Debt,302,6782784,Phone Call: Mobile/Cell,9043
